id,hip,hd,hr,gl,bf,proper,ra,dec,dist,rv,mag,absmag,spect,ci
91211,91494,171967,6991,,,,18.659767,-43.185879,196.0784,29.,5.42,-1.042,M2III,1.654,
91216,91499,172365,7008,,,,18.660244,5.264287,343.6426,-19.,6.36,-1.321,F8Ib-II,.8,
91240,91523,172424,7010,,,,18.664333,7.358598,147.4926,-41.,6.26,.416,G8III,.962,
91242,91525,172883,7028,,,,18.664671,52.196075,165.5629,-18.,6.,-0.095,A0p...,-0.067,
91249,91532,172348,7007,,,,18.666775,-7.790799,178.5714,-23.,5.82,-0.439,K4III,1.536,
91250,91533,172631,7016,,,,18.667202,30.84947,164.2036,-50.,6.43,.353,K0,.9,
91269,91552,172741,7019,,,,18.670055,38.367195,146.1988,17.,6.45,.625,A6m,.22,
91323,91606,173398,7042,,,,18.682335,62.749466,111.1111,-26.,6.1,.871,K0III,.978,
91379,91662,172223,7005,,,,18.691856,-48.094685,123.9157,-46.,6.47,1.004,K3III,1.22,
91392,91675,172958,7030,,,,18.694807,31.617613,309.5975,-16.,6.41,-1.044,B8V,-0.047,
91394,91677,172594,7014,,,,18.695127,-14.564244,100000.,-3.,6.4,-13.6,F2/F3Ib/II,.757,
91406,91689,172546,7011,,26    Sgr,,18.697674,-23.833424,62.8931,2.,6.22,2.227,A3m...,.231,
91424,91707,173087,7033,,,,18.702246,34.746307,456.621,-24.,6.49,-1.808,B5V,-0.116,
91439,91723,169904,6912,,,,18.703993,-81.808113,165.0165,-6.,6.27,.182,B8V,-0.104,
91441,91726,172748,7020,,Del Sct,,18.704563,-9.052549,62.0732,-45.,4.7,.735,F2IIIp d Del,.358,
91449,91733,172021,6996,,,,18.706285,-64.643044,205.7613,-9.,6.35,-0.217,A5V,.153,
91467,91751,172831,7024,,,,18.710033,-7.073654,78.1861,26.,6.13,1.664,K0.5III,1.006,
91471,91755,173524,7049,,46    Dra,,18.710543,55.539455,104.3841,-30.,5.03,-0.063,B9.5p...,-0.07,
91497,91781,172816,7023,,,,18.715305,-19.284208,310.559,-33.,6.32,-1.141,M4III,1.591,
91507,91792,171759,6982,,Zet Pav,,18.71726,-71.428116,66.9792,-16.,4.01,-0.12,K2III,1.134,
91526,91811,174205,7082,,,,18.719542,70.792847,191.9386,-5.,6.28,-0.136,K2,1.234,
91535,91820,173383,7041,,,,18.72127,39.300068,383.1418,-34.,6.45,-1.467,K5,1.59,
91557,91843,173664,7060,,,,18.724726,53.871765,273.9726,0,6.18,-1.009,A2IV,.094,
91559,91845,173009,7032,,Eps Sct,,18.725348,-8.275215,165.0165,-11.,4.88,-1.208,G8II,1.112,
91566,91852,173416,7043,,,,18.726696,36.556606,139.47,-61.,6.04,.318,G8,1.04,
91568,91854,172211,7004,,,,18.727036,-64.551422,108.9325,-11.,5.76,.574,K0III,.967,
91589,91875,172777,7021,,Lam CrA,,18.729706,-38.323441,62.9327,-26.,5.11,1.116,A0/A1V,.075,
91594,91880,173093,7034,,,,18.730898,-6.818119,73.8007,-66.,6.3,1.96,F7V,.479,
91597,91883,173417,7044,,,,18.730999,31.926613,50.3018,-2.,5.68,2.172,F1III-IV,.36,
91615,91901,172875,7026,,,,18.73554,-36.718334,107.0664,-28.,6.31,1.162,K0III,.98,
91629,91915,173949,7075,,,,18.738407,61.048141,109.529,-25.,6.02,.822,G7IV,.967,
91632,91918,172910,7029,,,,18.73871,-35.641987,143.0615,4.,4.86,-0.918,B2V,-0.168,
91633,91919,173582,7051,,4Eps1Lyr,,18.738983,39.670124,49.776,-31.,4.67,1.185,F1V,.17,
91639,91926,173607,7053,,5Eps2Lyr,,18.73966,39.61272,47.6872,-24.,4.59,1.198,A8Vn,.18,
91671,91958,173494,7047,,,,18.744526,23.589884,43.956,-12.,6.3,3.085,F6V,.437,
91684,91971,173648,7056,,6Zet1Lyr,,18.746208,37.605114,47.8698,-26.,4.34,.94,Am,.192,
91686,91973,173649,7057,,7Zet2Lyr,,18.746721,37.594616,47.6872,-25.,5.73,2.338,F0IVvar,.285,
91687,91974,173117,7035,,,,18.747112,-25.010914,177.305,15.,5.82,-0.424,B8III,.033,
91688,91975,173370,7040,,4    Aql,,18.747206,2.060038,142.6534,-13.,5.02,-0.751,B9V,-0.055,
91698,91985,173920,7071,,,,18.74872,54.897182,298.5075,7.,6.26,-1.115,G5III,.839,
91702,91989,172991,7031,,,,18.74921,-39.686188,400.,-17.,5.4,-2.61,K1/K2III+..,.85,
91721,92008,172630,7015,,,,18.753199,-61.095196,354.6099,-20.,6.04,-1.709,K3III,1.484,
91729,92016,173282,7038,,,,18.755182,-21.001616,61.1247,2.,6.35,2.419,F5/F6V,.458,
91734,92021,172781,7022,,,,18.756639,-56.881969,212.766,69.,6.22,-0.42,K3III,1.385,
91737,92024,172555,7012,,,,18.757465,-64.871262,28.547,2.,4.78,2.502,A7V,.199,
91740,92027,173495,7048,,,,18.757879,5.500128,188.6792,-11.,5.82,-0.559,A1V,.041,
91753,92040,175938,7160,,,,18.760574,79.942673,89.2857,-5.,6.4,1.646,A8V,.296,
91754,92041,173300,7039,,27Phi Sgr,,18.760941,-26.990778,73.3676,22.,3.17,-1.158,B8.5III,-0.107,
91756,92043,173667,7061,Gl 725.2,110    Her,,18.761036,20.546309,19.2086,22.3,4.19,2.773,F6V,.483,
91769,92056,174980,7117,,,,18.762989,74.085556,96.8054,3.,5.25,.321,K0II-III,.953,
91784,92072,173047,,,,,18.765554,-50.872715,373.1343,0,6.24,-1.619,B8/B9II,-0.08,
91792,92079,173425,7045,,,,18.766985,-19.606358,222.7171,-40.,6.34,-0.399,M2/M3III,1.578,
91801,92088,173780,7064,,,,18.767912,26.66213,78.125,-17.,4.83,.366,K3III,1.199,
91811,92098,173936,7073,,,,18.770281,41.441811,279.3296,-19.,6.06,-1.171,B6V,-0.12,
91824,92111,173460,7046,,28    Sgr,,18.77239,-22.392176,209.6436,-3.,5.37,-1.237,K5III,1.591,
91825,92112,175286,7124,,50    Dra,,18.772848,75.433968,85.8369,-8.,5.37,.702,A1Vn,.049,
91830,92117,173654,7059,,5    Aql,,18.774611,-0.961692,111.8568,17.,5.89,.647,A2m,.131,
91844,92131,173833,7067,,,,18.778156,18.705908,209.6436,-13.,6.18,-0.427,K5,1.594,
91846,92133,174237,7084,,,,18.778633,52.987961,396.8254,-16.,5.91,-2.083,B2.5V,-0.096,
91849,92136,173638,7055,,,,18.778702,-10.125048,100000.,10.,5.69,-14.31,F2Ib-II,.584,
91874,92161,173880,7069,,111    Her,,18.783686,18.181519,28.8934,-45.,4.34,2.036,A5III,.148,
91888,92175,173764,7063,,Bet Sct,,18.786242,-4.747867,280.8989,-22.,4.22,-3.023,G5II...,1.087,
91915,92202,173819,7066,,,,18.791374,-5.705147,100000.,44.,5.38,-14.62,K0Ibpvar,1.28,
91939,92226,173540,7050,,Mu  CrA,,18.795727,-40.406166,121.3592,-18.,5.2,-0.22,G5/G6III,.781,
91946,92233,171990,6994,,,,18.796997,-77.868248,41.4079,15.,6.39,3.305,G2V,.593,
91956,92243,174179,7081,,,,18.799271,31.756836,338.9831,-15.,6.06,-1.591,B3IVp,-0.139,
91967,92254,173954,7076,,,,18.800739,4.241422,244.4988,-1.,6.2,-0.741,K5,1.509,
91982,92269,174481,7096,,,,18.804466,48.767555,60.1323,-30.,6.12,2.224,A7III,.225,
91983,92270,174160,7079,,,,18.804556,23.51475,28.7522,-0.2,6.19,3.897,F8V,.492,
92007,92294,173168,7036,,The Pav,,18.810537,-65.077682,67.7048,-1.,5.71,1.557,A9V,.268,
92009,92296,174005,,,,,18.81097,-6.004311,230.9469,-27.1,6.49,-0.328,A2,.242,
92014,92301,173928,7072,,,,18.812614,-18.601151,312.5,-31.,6.46,-1.014,A1V + K1III,.902,
92021,92308,173715,7062,,Eta1CrA,,18.814024,-43.680046,103.0928,-4.,5.46,.394,A2Vn,.133,
92025,92312,174262,7086,,,,18.814829,19.32872,87.6424,6.,5.89,1.176,A1V,.022,
92079,92367,173791,7065,,,,18.824257,-45.810101,109.8901,10.,5.8,.595,G6IV,.891,
92094,92382,173861,7068,,Eta2CrA,,18.826387,-43.434101,147.7105,-23.,5.6,-0.247,B9IV,-0.077,
92098,92386,174240,7085,,,,18.826998,.836197,179.5332,-40.,6.24,-0.031,A1V,.041,
92102,92390,174116,7078,NN 4080,29    Sgr,,18.827806,-20.324656,286.533,-17.7,5.22,-2.066,K2III,1.404,
92103,92391,174208,7083,,,,18.828043,-5.912863,534.7594,-7.,5.99,-2.651,K2Ib,1.568,
92107,92394,172881,7027,,,,18.828798,-72.99572,215.9827,3.,6.04,-0.632,B9.5IV/V,.033,
92110,92398,174585,7100,,8Nu 1Lyr,,18.82942,32.81282,401.6064,-17.,5.93,-2.089,B3IV,-0.154,
92117,92405,174602,7102,,9Nu 2Lyr,,18.831366,32.55106,70.9723,10.,5.22,.965,A3V,.1,
92133,92420,174638,7106,,10Bet Lyr,Sheliak,18.834665,33.362667,294.9853,-19.,3.52,-3.829,A8:V comp SB,.003,
92168,92456,174328,,,,,18.841991,-13.572262,413.2231,0,6.48,-1.601,K1II/III,1.662,
92187,92475,174569,7099,,,,18.845985,10.976392,386.1004,-24.,6.37,-1.564,K5III+...,1.443,
92191,92480,174309,7088,,30    Sgr,,18.847359,-22.162189,70.5716,-35.,6.29,2.047,F2IV,.39,
92199,92488,174464,7094,,,,18.849586,-9.774096,854.7009,-18.,5.82,-3.839,F2Ib,.594,
92225,92512,175306,7125,,47Omi Dra,,18.853348,59.388351,104.8218,-20.,4.63,-0.472,K0II-III SB,1.185,
92236,92524,174589,7101,,8    Aql,,18.856155,-3.317857,78.6164,12.,6.08,1.602,F2III,.299,
92260,92549,175225,7123,Gl 732.1,,,18.859713,52.975117,25.6674,-1.6,5.51,3.463,G9IVa,.843,
92261,92550,174881,7112,,,,18.85997,28.78367,364.9635,-22.,6.22,-1.591,K1II-III,1.183,
92262,92551,174959,7115,,,,18.860144,36.539093,313.4796,-21.,6.1,-1.381,B6IV,-0.1,
92303,92593,174853,7109,,,,18.867201,13.965647,209.205,-29.,6.19,-0.413,B8Vnn,-0.008,
92309,92599,175132,7118,,,,18.868681,41.383244,492.6108,-23.,6.28,-2.183,B9p Si,-0.083,
92318,92608,174407,,,,,18.869984,-41.709194,208.7683,0,6.47,-0.128,K3III,1.426,
92319,92609,173948,7074,,Lam Pav,,18.870289,-62.187592,438.5965,9.,4.22,-3.99,B2II-III,-0.15,
92324,92614,174933,7113,,112    Her,,18.871229,21.425142,124.3781,-20.,5.43,-0.044,B9p...,-0.068,
92340,92630,174387,7092,,,,18.874229,-46.595119,317.4603,-28.,5.51,-1.998,M0III,1.641,
92345,92635,174630,7103,,,,18.874533,-26.65077,113.6364,-25.,6.28,1.002,G8/K0III,.941,
92353,92643,174631,7104,,,,18.876957,-29.379677,159.7444,-56.,6.12,.103,K1III,1.344,
92356,92646,174295,7087,,Kap Tel,,18.877674,-52.107368,83.3333,-44.,5.18,.576,G8/K0III,.962,
92379,92669,174500,7097,,,,18.883305,-46.58633,251.8892,35.,6.17,-0.836,A1IV/V,.051,
92384,92674,174866,7110,,,,18.883837,-9.575521,99.6016,-48.,6.27,1.279,A7Vn,.2,
92386,92676,174474,7095,,,,18.883987,-48.360912,81.9672,-44.,6.17,1.602,A2V,.124,
92397,92687,174430,7093,,,,18.886667,-51.931438,427.3504,-23.,6.3,-1.854,B4III,-0.092,
92399,92689,175535,7137,,,,18.887096,50.708221,139.8601,8.,4.92,-0.808,G8III,.903,
92427,92717,176795,7199,,,,18.892555,75.787369,246.3054,-17.,6.33,-0.627,A1V,.021,
92438,92728,175426,7131,,11Del1Lyr,,18.895433,36.971722,303.9514,-26.,5.58,-1.834,B2.5V,-0.138,
92441,92731,175823,7153,,,,18.896194,57.486557,177.6199,-5.,6.24,-0.007,K5III:,1.243,
92457,92747,174947,7114,,33    Sgr,,18.900024,-21.359844,502.5126,-7.,5.68,-2.826,G8/K0II,1.206,
92471,92761,174974,7116,,32Nu 1Sgr,,18.902826,-22.744835,344.8276,-12.,4.86,-2.828,K1II,1.412,
92478,92768,175443,7132,,,,18.903681,27.909529,111.3586,15.,5.64,.406,K4III,1.361,
92492,92782,176524,7180,,52Ups Dra,,18.90661,71.297195,105.4852,-7.,4.82,-0.296,K0III,1.151,
92502,92791,175588,7139,,12Del2Lyr,,18.908413,36.898613,225.7336,-26.,4.22,-2.548,M4IIvar,1.575,
92524,92814,175156,7119,,,,18.911976,-15.603036,429.1845,-3.,5.08,-3.083,B3II,.141,
92527,92818,175492,7133,,113    Her,,18.912468,22.645077,144.7178,-24.,4.57,-1.233,G4III+...,.782,
92532,92822,175824,7154,,,,18.913095,48.859402,55.2792,-11.,5.84,2.127,F3III,.452,
92534,92824,164461,6721,,Chi Oct,,18.913231,-87.605843,78.7402,34.,5.29,.809,K3III,1.304,
92541,92831,175740,7146,,,,18.914494,41.602722,81.9672,-9.,5.46,.892,G8III,1.034,
92543,92833,175635,7140,,,,18.914589,33.968575,358.4229,-16.,5.99,-1.782,G8III+...,.922,
92554,92845,175190,7120,Wo 9637,35Nu 2Sgr,,18.91865,-22.671328,83.9631,104.2,5.,.38,K1Ib/II,1.348,
92564,92855,175191,7121,,34Sig Sgr,Nunki,18.921089,-26.296722,69.8324,-11.,2.05,-2.17,B2.5V,-0.134,
92571,92862,175865,7157,,13    Lyr,,18.922249,43.946087,91.4077,-28.,4.08,-0.725,M5IIIvar,1.397,
92575,92866,175093,,,,,18.92321,-37.386604,133.3333,0,6.48,.855,K1III,1.122,
92581,92872,175515,7135,,,,18.92429,6.61529,88.2613,23.,5.58,.851,G9III,1.041,
92591,92882,175317,7126,,,,18.92528,-16.376635,31.7158,-42.,5.56,3.054,F5/F6IV/V,.445,
92639,92931,175360,7128,,,,18.933519,-23.173752,194.9318,-16.,5.91,-0.539,B6III,-0.021,
92645,92937,175743,7148,,,,18.935034,18.10541,92.2509,44.,5.69,.865,K1III,1.092,
92654,92946,175638,7141,,63The1Ser,,18.936995,4.203595,47.4158,-46.,4.62,1.24,A5V,.161,
92659,92951,175639,7142,,63The2Ser,,18.937401,4.202132,51.9481,-53.,4.98,1.402,A5Vn,.204,
92661,92953,175219,7122,,,,18.938044,-42.710674,90.5797,-21.,5.35,.565,G6III-IV,.998,
92671,92963,175640,7143,,,,18.939629,-1.799863,157.4803,-26.,6.2,.214,B9III,-0.046,
92676,92968,175679,7144,,,,18.940447,2.47119,156.4945,-15.,6.14,.168,G8III,.961,
92677,92969,176598,7187,,,,18.940481,65.258087,96.1538,-5.,5.62,.705,G8III,.938,
92680,92972,175390,,,,,18.940899,-31.689026,205.7613,0,6.45,-0.117,K2III,1.223,
92697,92989,175362,7129,,,,18.944582,-37.343243,131.9261,1.,5.36,-0.242,B3V,-0.147,
92705,92997,176408,7175,,48    Dra,,18.94585,57.81485,84.674,-34.,5.67,1.031,K1III,1.155,
92720,93012,174877,7111,,,,18.948528,-62.801903,313.4796,27.,6.47,-1.011,K3III,1.535,
92723,93015,174694,7107,,Kap Pav,,18.949177,-67.233498,153.3742,38.,4.4,-1.529,F5Ib-II:,.53,
92725,93017,176051,7162,Gl 738A,,,18.950441,32.901272,14.8721,-45.8,5.2,4.338,G0V,.594,
92733,93026,175751,7149,,Eta Sct,,18.951019,-5.846314,62.0347,-93.,4.83,.867,K1III,1.057,
92756,93049,175395,,,,,18.953976,-43.917011,215.9827,0,6.27,-0.402,B9V,-0.073,
92758,93051,175869,7158,,64    Ser,,18.954609,2.535346,348.4321,-10.,5.56,-2.151,B9IIIp...,.004,
92764,93057,175687,7145,,36Xi 1Sgr,,18.955688,-20.656345,632.9114,2.,5.02,-3.987,B9.5Ib,.137,
92775,93068,176560,7184,,,,18.957909,58.225025,125.1564,-8.,6.47,.983,A2V,.072,
92781,93074,175529,7136,,,,18.959555,-39.823196,59.9161,5.,6.29,2.402,A5IV/V,.21,
92793,93085,175775,7150,,37Xi 2Sgr,,18.962168,-21.106653,111.9821,-20.,3.52,-1.726,G8/K0II/III,1.151,
92811,93104,176318,7174,,,,18.967194,38.26619,177.305,-28.,5.89,-0.354,B7IV,-0.09,
92824,93117,172226,,,,,18.969456,-83.422195,169.4915,0,6.35,.204,B9/B9.5V,-0.033,
92831,93124,176155,7165,,,,18.970762,17.360912,473.9336,-22.,5.33,-3.049,F8Ib,.731,
92841,93134,175794,7151,,,,18.972578,-31.035975,137.931,85.,6.09,.392,K3III,1.347,
92845,93138,176095,7163,,,,18.973251,6.239929,56.2114,-9.,6.22,2.471,F5IV,.478,
92847,93140,175892,7159,,,,18.973564,-22.529493,79.3651,-7.,6.14,1.642,A1V,.087,
92855,93148,175510,7134,,Lam Tel,,18.974379,-52.938629,187.6173,-2.,4.85,-1.516,A0V,-0.051,
92870,93163,175329,7127,,Ome Pav,,18.976812,-60.20055,172.7116,180.,5.14,-1.047,K1III-IV,1.355,
92881,93174,175813,7152,,Eps CrA,,18.978722,-37.107357,30.1841,54.,4.83,2.431,F3IV/V,.396,
92884,93177,176502,7179,,,,18.979609,40.679195,300.3003,-14.,6.2,-1.188,B3V,-0.146,
92886,93179,176232,7167,,10    Aql,,18.9797,13.906648,78.3699,15.,5.91,1.439,F0spe...,.251,
92902,93194,176437,7178,,14Gam Lyr,,18.982395,32.689556,190.1141,-21.,3.25,-3.145,B9III,-0.049,
92904,93197,176707,7196,,,,18.983166,50.809143,131.7523,-21.,6.32,.721,G8III,.979,
92910,93203,176303,7172,,11    Aql,,18.984928,13.622245,48.4262,16.,5.27,1.845,F8V,.573,
92916,93209,175855,7156,,,,18.98638,-39.534714,152.9052,-15.,6.49,.568,B9.5V,-0.04,
92917,93210,176582,7185,,,,18.986748,39.217319,292.3977,-14.,6.43,-0.9,B5IV,-0.168,
92931,93225,176162,7166,,,,18.989944,-12.840517,146.1988,-13.,5.51,-0.315,B4V,-0.038,
92940,93234,176123,7164,,,,18.990772,-18.566433,334.4482,-14.,6.37,-1.252,G5/G6II,.962,
92945,93238,175007,,,,,18.991465,-70.468651,103.6269,0,6.49,1.413,A8V,.305,
92951,93244,176411,7176,,13Eps Aql,,18.993711,15.068298,47.5059,-48.,4.02,.636,K2III,1.082,
92963,93256,176527,7181,,,,18.995966,26.230404,99.2063,-24.,5.26,.277,K2III,1.228,
92977,93270,176541,7183,,,,18.999475,22.814514,215.9827,-53.,6.28,-0.392,M4III,1.672,
92987,93279,176670,7192,,15Lam Lyr,,19.000229,32.145515,338.9831,-16.,4.94,-2.711,K3III,1.465,
92994,93287,175401,7130,,,,19.000986,-66.653618,136.0544,-20.,5.98,.311,K0III,.977,
93006,93299,177003,7210,,,,19.003799,50.533466,205.7613,-19.,5.39,-1.177,B2.5IV,-0.182,
93022,93315,176246,7168,,,,19.006891,-24.942171,181.8182,-25.,6.35,.052,K0III,1.253,
93047,93340,177249,7218,,49    Dra,,19.012072,55.658302,150.8296,10.,5.51,-0.382,G5IIbCN...,.862,
93061,93354,176896,7204,,,,19.015333,33.802158,118.2033,-28.,6.04,.677,K0III:,.983,
93078,93371,176270,7170,,,,19.01786,-37.061554,234.7418,-15.,6.44,-0.413,B9.5IV:,.02,
93081,93374,176776,7198,,,,19.018175,19.309605,129.8701,-29.,6.47,.902,K1III,1.114,
93100,93393,176871,7202,,,,19.021488,26.29141,199.2032,-14.,5.69,-0.806,B5V,-0.086,
93115,93408,177196,7215,,16    Lyr,,19.023991,46.934811,37.4392,8.,5.,2.133,A7V,.186,
93125,93418,176593,7186,,,,19.025976,-15.282617,164.7446,20.,6.31,.226,K0III,.963,
93130,93423,176537,7182,,,,19.027149,-22.695364,621.118,-14.,6.25,-2.716,K3III,1.647,
93136,93429,176678,7193,,12    Aql,,19.028008,-5.739115,44.1306,-44.,4.02,.796,K1IIIvar,1.079,
93144,93437,177109,7212,,,,19.030104,33.621258,260.4167,-23.,6.39,-0.688,B5IV,-0.117,
93149,93443,176971,7207,,,,19.030397,22.264412,123.7624,-38.,6.44,.977,A4V,.13,
93173,93466,177483,7229,,,,19.035288,52.261059,214.1328,4.,6.35,-0.303,G8III:...,.983,
93177,93470,176425,7177,,,,19.035698,-41.910503,123.9157,-13.,6.21,.744,A0V,.001,
93195,93488,176981,7208,,,,19.039324,8.373539,373.1343,-9.,6.25,-1.609,K2III,1.648,
93205,93498,176704,7195,,,,19.041021,-24.846827,78.9889,2.,5.63,1.142,K2III,1.232,
93213,93506,176687,7194,,38Zet Sgr,,19.043531,-29.880104,27.0416,22.,2.6,.44,A3IV,.062,
93230,93523,177199,7216,,,,19.047951,19.661011,246.9136,-7.,6.11,-0.853,K1III,1.317,
93233,93526,176984,7209,,14    Aql,,19.048471,-3.698987,153.1394,-39.,5.4,-0.525,A1V,-0.005,
93244,93537,176884,7203,,,,19.051058,-19.245686,606.0606,-20.,5.96,-2.953,K0II/III,1.158,
93248,93542,176638,7188,,Zet CrA,,19.051907,-42.095104,59.2066,-13.,4.74,.878,A0Vn,-0.027,
93249,93543,176903,7205,,,,19.051945,-19.103024,80.2568,19.,6.37,1.848,F5V,.48,
93258,93552,176723,7197,,,,19.054914,-38.253147,68.4932,4.,5.73,1.552,F2III/IV,.328,
93279,93574,175986,7161,,,,19.058243,-68.755547,56.3063,25.,5.89,2.137,F8V,.553,
93285,93580,177178,7214,,,,19.058958,1.818768,54.8847,-22.,5.82,2.123,A4V,.182,
93329,93624,176664,7190,,,,19.065985,-51.018604,99.8004,-61.,5.93,.934,K0/K1III,1.236,
93334,93629,176522,,,,,19.066948,-57.959961,211.8644,0,6.3,-0.33,G6II/III,.857,
93371,93666,177336,7220,,,,19.073376,-5.684843,362.3188,37.,6.48,-1.315,C5II,2.3,
93372,93667,177074,7211,,,,19.073627,-31.047079,147.0588,-26.,5.49,-0.347,A0V,.026,
93388,93683,177241,7217,Wo 9641,39Omi Sgr,,19.078051,-21.741495,43.554,27.2,3.76,.565,K0III,1.012,
93418,93713,178207,7251,,51    Dra,,19.081991,53.396652,111.1111,-24.,5.4,.171,A0Vn,-0.014,
93422,93717,177463,7225,,15    Aql,,19.082687,-4.03142,88.7311,-18.,5.4,.66,K1III,1.12,
93423,93718,177808,7237,,,,19.082741,31.744072,189.7533,6.,5.63,-0.761,M0III,1.548,
93425,93720,177809,7238,,,,19.082857,30.733397,198.0198,-16.,6.07,-0.414,M2III,1.575,
93438,93733,178208,7252,,,,19.086067,49.923164,185.1852,8.,6.45,.112,K3III,1.348,
93452,93747,177724,7235,NN 4095A,17Zet Aql,,19.09017,13.863478,25.4582,-25.,2.99,.961,A0Vn,.014,
93468,93763,177517,7230,,,,19.094772,-15.660419,219.2982,-26.,5.93,-0.775,B8IIIsp...,-0.015,
93475,93770,178003,7244,,,,19.096424,29.921675,446.4286,-28.,6.32,-1.929,M0III,1.668,
93510,93805,177756,7236,,16Lam Aql,,19.104151,-4.882554,37.9219,-12.,3.43,.536,B9Vn,-0.096,
93520,93815,177171,7213,,Rho Tel,,19.105539,-52.340912,56.7215,2.,5.17,1.401,F7V,.532,
93530,93825,177474,7226,Gl 743.1A,Gam CrA,,19.106972,-37.063438,17.304,-53.2,4.23,3.039,F7IV-V,.523,
93548,93843,178233,7253,,,,19.110479,28.628595,39.968,-24.,5.53,2.521,F0III,.296,
93550,93845,178187,7250,,,,19.110664,24.250793,107.1811,-22.,5.78,.629,A4III,.104,
93560,93855,177817,7239,,,,19.114477,-16.229277,259.0674,-17.,6.,-1.067,B7V,-0.025,
93563,93858,177565,7232,Gl 744,,,19.114582,-37.810658,16.9549,58.5,6.15,5.004,G8V,.705,
93565,93860,177365,,,,,19.115227,-50.323143,173.3102,0,6.29,.096,B9V,-0.057,
93567,93862,177406,7223,,,,19.115444,-48.299145,117.9245,-6.,5.95,.592,A0V,-0.017,
93569,93864,177716,7234,Wo 9643,40Tau Sgr,,19.115669,-27.670424,37.2856,45.4,3.32,.462,K1/K2III,1.169,
93572,93867,178125,7248,,18    Aql,,19.11628,11.071228,214.1328,-19.,5.07,-1.583,B8III,-0.055,
93592,93887,177863,7241,,,,19.118979,-18.738171,185.8736,-11.,6.28,-0.066,B8V,-0.044,
93608,93903,178475,7262,,18Iot Lyr,,19.121702,36.100159,274.7253,-18.,5.25,-1.944,B6IV,-0.109,
93622,93917,178449,7261,,17    Lyr,,19.12377,32.50174,41.58,4.,5.2,2.106,F0V,.367,
93630,93925,177846,7240,,,,19.125235,-28.636801,389.1051,5.,6.05,-1.9,K3III,1.579,
93671,93966,178428,7260,Gl 746,,,19.132589,16.853386,21.4316,14.8,6.08,4.425,G5V,.705,
93680,93975,178476,7263,,,,19.134312,21.698927,43.122,-40.,6.22,3.047,F3V,.434,
93698,93993,178075,7246,,,,19.137379,-24.65737,220.2643,-13.,6.3,-0.415,B9.5V,.011,
93701,93996,178175,7249,,,,19.137974,-19.290289,396.8254,-20.,5.56,-2.433,B2V,-0.087,
93710,94005,177873,7242,,Del CrA,,19.139156,-40.496704,54.7345,20.,4.57,.879,K1III,1.07,
93718,94013,179094,7275,,,,19.140507,52.425732,71.0227,4.,5.88,1.623,K1IV,1.086,
93759,94054,177693,7233,,,,19.147861,-55.720425,121.5067,-21.,6.44,1.017,K1IV,1.101,
93773,94068,178596,7266,,19    Aql,,19.149977,6.073207,45.7875,-47.,5.23,1.926,F0III-IV,.346,
93788,94083,180777,7312,Gl 748.1,59    Dra,,19.152716,76.560501,27.3,.8,5.11,2.929,A9V,.308,
93819,94114,178253,7254,,Alp CrA,,19.157869,-37.904472,38.432,-18.,4.11,1.187,A0/A1V,.042,
93835,94130,178254,7255,,,,19.161043,-39.827236,121.6545,17.,6.44,1.014,K0III,1.064,
93845,94140,179933,7290,,55    Dra,,19.162724,65.978516,93.4579,-22.,6.26,1.407,A0V,.008,
93846,94141,178524,7264,,41Pi  Sgr,Albaldah,19.162731,-21.023615,156.25,-10.,2.88,-3.089,F2II/III,.377,
93849,94144,178555,7265,,,,19.163374,-19.803658,118.4834,30.,6.11,.742,K1III,1.156,
93854,94149,178744,7269,,,,19.164331,-0.428114,287.3563,-11.,6.34,-0.952,B5Vn,-0.042,
93855,94150,177389,7221,,,,19.164642,-68.424446,37.3832,-10.,5.31,2.447,G8/K0III/IV,.901,
93862,94157,178322,7257,,,,19.166016,-41.892258,444.4444,13.,5.86,-2.379,B5V,-0.08,
93865,94160,178345,7259,,Bet CrA,,19.167154,-39.340797,145.3488,3.,4.1,-1.712,K0II/IIICN.,1.163,
93948,94243,178628,7268,,,,19.183863,-39.004704,283.2861,-5.,6.34,-0.921,B7II/III,.006,
93977,94272,178840,7270,,,,19.188559,-29.502293,146.6276,-14.,6.28,.449,B8/B9V,-0.031,
93985,94280,179583,7284,,,,19.189768,40.429096,150.6024,6.,6.2,.311,A3V,.093,
93995,94290,179422,7280,,,,19.191938,26.73587,43.4972,-27.,6.35,3.158,F5V,.444,
94007,94302,180006,7295,,53    Dra,,19.194597,56.859215,105.4852,-16.,5.13,.014,G8III,1.008,
94016,94311,179527,7283,,19    Lyr,,19.196114,31.283457,273.224,-30.,5.93,-1.253,B9p Si,-0.062,
94042,94336,179957,7293,Wo 9648B,,,19.201416,49.855755,24.4499,-41.2,5.85,3.909,G4V+...,.666,
94077,94372,179201,7276,,,,19.207788,-21.658382,138.3126,-5.,6.39,.686,K0III,1.129,
94081,94376,180711,7310,,57Del Dra,,19.209225,67.661545,29.8686,25.,3.07,.694,G9III,.99,
94087,94382,179648,7286,,,,19.210203,21.554571,235.8491,-13.,6.02,-0.843,A2Vn,.069,
94090,94385,179406,7279,,20    Aql,,19.211309,-7.939518,300.3003,-15.,5.35,-2.038,B3V,.094,
94103,94398,178845,7271,,,,19.212812,-50.48642,123.1527,-26.,6.12,.668,G8III,.954,
